ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: fb_product_item_id,Meta: fb_visibility,Meta: _wc_facebook_sync_enabled,Meta: fb_product_description,Meta: _wc_facebook_product_image_source,Meta: fb_product_image,Meta: fb_product_price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_focuskeywords,Meta: _yoast_wpseo_keywordsynonyms,Meta: _yoast_wpseo_primary_product_cat,Meta: _yith_wcbm_badge_from_date,Meta: _yith_wcbm_badge_to_date,Meta: fb_product_group_id,Meta: _wc_facebook_commerce_enabled,Meta: _yith_wcbm_badge_schedule,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _yoast_indexnow_last_ping,Meta: _yoast_wpseo_wordproof_timestamp,Meta: _yoast_wpseo_primary_fb_product_set,Meta: _yoast_wpseo_primary_product_brand,Meta: _wp_old_date,Meta: _yoast_wpseo_opengraph-title,Meta: _yoast_wpseo_opengraph-description,Meta: _yoast_wpseo_opengraph-image,Meta: _yoast_wpseo_opengraph-image-id,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_twitter-description,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Meta: fb_rich_text_description,Meta: fb_brand,Meta: fb_mpn,Meta: fb_size,Meta: fb_color,Meta: fb_material,Meta: fb_pattern,Meta: fb_age_group,Meta: fb_gender,Meta: fb_product_condition,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Meta: _wp_desired_post_slug,Meta: yith_wcbm_badge_options_schedule,Meta: yith_wcbm_badge_options_security,Meta: yith_wcbm_badge_options_schedule_from,Meta: yith_wcbm_badge_options_schedule_to,Attribute 4 default,Meta: _oembed_3a1aea8bf90fd50d4b2f46b28e4c9756,Meta: _oembed_ccf759f70b721a0ed28e9a480edbf902,Meta: _oembed_8a7f2ecc928babb54b1fe347cdd1a103,Meta: _oembed_time_8a7f2ecc928babb54b1fe347cdd1a103,Meta: __is_newly_created_product,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global
27292,simple,Import_3828,,Kai Kristiansen teak desk,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Kai-Kristiansen-teak-desk.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Kai-Kristiansen-teak-desk-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Kai-Kristiansen-teak-desk-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Kai-Kristiansen-teak-desk-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Kai-Kristiansen-teak-desk-4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Kai-Kristiansen-teak-desk-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Kai-Kristiansen-teak-desk-6.jpg",,,,,,,,,877,,Old ID,3828,0,0,default,,,,,,,,OldID,3828,0,0,Materials,Teak,1,1,Designer,Kai Kristiansen,1,1,Producer,Feldballe Furniture,1,1,Producer,Feldballe Furniture,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Country,Denmark,1,0,,,,,,,,,,,,Materials,Teak,1,0,Dimensions,W172 x D85 x H72cm,1,0,Code,L855,0,0,Price,SOLD,0,0,,,,
27300,simple,Import_3829,,Teak dressing table and bedside table,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Teak-dressing-table-and-bedside-table.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Teak-dressing-table-and-bedside-table-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Teak-dressing-table-and-bedside-table-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Teak-dressing-table-and-bedside-table-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Teak-dressing-table-and-bedside-table-4.jpg",,,,,,,,,878,,OldID,3829,0,0,default,,,,,,,,Old ID,3829,0,0,Materials,"Black glass top, Mirror, Teak",1,1,Country,Denmark,1,0,Materials,"Teak, Black glass top, Mirror",1,0,Dimensions,"Dressing table W74 x D39 x H68cm, Bedside table W46 x D33 x H59cm",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Code,"IA275, IA527",0,0,,,,,,,,,,,,Price,SOLD,0,0,,,,,,,,,,,,,,,,
27306,simple,Import_3831,,Danish oak sideboard,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-oak-sideboard.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-oak-sideboard-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-oak-sideboard-2.jpg",,,,,,,,,879,,Old ID,3831,0,0,default,,,,,,,,OldID,3831,0,0,Materials,Oak,1,1,Country,Denmark,1,0,Year,1960s,1,0,Materials,Oak,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,L240.5 x W50.5 x H83cm,1,0,,,,,,,,,,,,Code,IA486,0,0,Price,SOLD,0,0,,,,,,,,,,,,
27310,simple,Import_3833,,Cane lounge setting,1,0,visible,Four chairs and glass-top table. Matching floor lamp available.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting-4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting-6.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cane-lounge-setting-7.jpg",,,,,,,,,880,,OldID,3833,0,0,default,,,,,,,,Old ID,3833,0,0,Materials,"Cane, Glass, Original upholstery",1,1,Year,1960s,1,0,Materials,"Cane, Glass, Original upholstery",1,0,Dimensions,"Table: W88.5 x H49.5cm
Chairs (4): W92 x D65 x H76.5/40.5cm",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Code,V49,0,0,,,,,,,,,,,,Price,SOLD,0,0,,,,,,,,,,,,,,,,
27319,simple,Import_3834,,Oak bureau,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Oak-bureau.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Oak-bureau-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Oak-bureau-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Oak-bureau-3.jpg",,,,,,,,,881,,Old ID,3834,0,0,default,,,,,,,,OldID,3834,0,0,Materials,Oak,1,1,Country,Denmark,1,0,Materials,Oak,1,0,Code,IA483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,SOLD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27324,simple,Import_3835,,Arne Vodder folding wall bar,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Arne-Vodder-folding-wall-bar.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Arne-Vodder-folding-wall-bar-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Arne-Vodder-folding-wall-bar-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Arne-Vodder-folding-wall-bar-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Arne-Vodder-folding-wall-bar-4.jpg",,,,,,,,,882,,OldID,3835,0,0,default,,,,,,,,Old ID,3835,0,0,Materials,Rosewood,1,1,Designer,Arne Vodder,1,1,Producer,Arne Vodder,1,1,Country,Denmark,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Materials,Rosewood,1,0,,,,,,,,,,,,Dimensions,W127 x D39 x H55cm (closed),1,0,Code,Consignment,0,0,Price,"$4,650",0,0,,,,,,,,
27339,simple,Import_3837,,Cocktail cabinet,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cocktail-cabinet.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Cocktail-cabinet-1.jpg",,,,,,,,,883,,Old ID,3837,0,0,default,,,,,,,,OldID,3837,0,0,Materials,"Glass, Timber",1,1,Country,Australia,1,0,Year,1950s,1,0,Materials,"Glass, timber",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,$150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27342,simple,Import_3838,,2-piece cabinet and shelving,1,0,visible,Rosewood 2-piece cabinet and shelving,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,https://vamptvintagedesign.com/wp-content/uploads/2020/05/2-piece-cabinet-and-shelving.jpg,,,,,,,,,884,,Old ID,3838,0,0,default,,,,,,,,OldID,3838,0,0,Materials,Rosewood,1,1,Country,Denmark,1,0,Materials,Rosewood,1,0,Price,SOLD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25152,simple,Import_3660,,Hans Wegner Cigar chair,1,0,visible,"Wegner?s Cigar range, which included armchairs, 2 seater and 3 seater sofas produced by Getama Gedsted is aptly named for its cigar shaped-tripod legs. Its rounded, flattened armrests also provide an interesting design element, connecting in a ?U? shape around the back of the chair.",,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Hans-Wegner-Cigar-chair.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Hans-Wegner-Cigar-chair-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Hans-Wegner-Cigar-chair-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Hans-Wegner-Cigar-chair-3.jpg",,,,,,,,,885,,OldID,3660,0,0,default,,,,,,,,Old ID,3660,0,0,Materials,"Leather, Oak",1,1,Producer,Getama Gedsted,1,1,Producer,Getama Gedsted,1,0,Country,Denmark,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Materials,"Oak\, leather",1,0,,,,,,,,,,,,Code,L1348,0,0,Price,$3250 (sold),0,0,,,,,,,,,,,,
25163,simple,Import_3665,,Rosewood cabinet,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Rosewood-cabinet.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Rosewood-cabinet-1.jpg",,,,,,,,,886,,Old ID,3665,0,0,default,,,,,,,,OldID,3665,0,0,Materials,Brazilian Rosewood,1,1,Country,Denmark,1,0,Materials,Brazilian Rosewood,1,0,Dimensions,W100.5 x D43 x H182cm,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,"$1,650",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25169,simple,Import_3667,,Australian solid wood desk,1,0,visible,"2 drawer frames, handles and table legs are painted white.",,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Australian-solid-wood-desk.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Australian-solid-wood-desk-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Australian-solid-wood-desk-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Australian-solid-wood-desk-3.jpg",,,,,,,,,887,,Old ID,3667,0,0,default,,,,,,,,OldID,3667,0,0,Materials,Oak,1,1,Country,Australia,1,0,Materials,Oak,1,0,Dimensions,W167.5 x D90.5 x H76cm,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,"$1,450",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25184,simple,Import_3679,,Poul Hundevad footstool,1,0,visible,Pictured with Arne Vodder leather armchair.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,https://vamptvintagedesign.com/wp-content/uploads/2020/05/Poul-Hundevad-footstool.jpg,,,,,,,,,888,,Old ID,3679,0,0,default,,,,,,,,OldID,3679,0,0,Designer,Poul Hundevad,1,1,Producer,Poul Hundevad,1,1,Country,Denmark,1,0,Price,SOLD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25187,simple,Import_3683,,Danish desk,1,0,visible,Oiled teak top with oak frame.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-desk.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-desk-1.jpg",,,,,,,,,889,,OldID,3683,0,0,default,,,,,,,,Old ID,3683,0,0,Materials,"Oak, Teak",1,1,Country,Denmark,1,0,Materials,"Oak\, teak",1,0,Dimensions,W129 x D64 x H76cm,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Code,IA66,0,0,,,,,,,,,,,,Price,"$1,375",0,0,,,,,,,,,,,,,,,,
25192,simple,Import_3685,,Jo Hammerborg floor lamp,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Jo-Hammerborg-floor-lamp.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Jo-Hammerborg-floor-lamp-1-e1594015733721.jpg",,,,,,,,,890,,Old ID,3685,0,0,default,,,,,,,,OldID,3685,0,0,Designer,Jo Hammerborg,1,1,Producer,Jo Hammerborg,1,1,Country,Denmark,1,0,Code,IA599,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,SOLD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25197,simple,Import_3686,,Optima floor lamp,1,0,visible,360 dergee adjustment.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Optima-floor-lamp.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Optima-floor-lamp-1.jpg",,,,,,,,,891,,OldID,3686,0,0,default,,,,,,,,Old ID,3686,0,0,Designer,Hans Due,1,1,Producer,For & Mørup,1,1,Producer,For & Mørup,1,0,Country,Denmark,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Year,1973,1,0,,,,,,,,,,,,Code,IA511,0,0,Price,$475 (sold),0,0,,,,,,,,,,,,
25248,simple,Import_3688,,Danish sofa daybed,1,0,visible,Backrest lifts off to become single daybed.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-sofa-daybed.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-sofa-daybed-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-sofa-daybed-2.jpg",,,,,,,,,892,,Old ID,3688,0,0,default,,,,,,,,OldID,3688,0,0,Materials,wool upholstery,1,1,Country,Denmark,1,0,Materials,Wool upholstery,1,0,Code,IA580,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,"$1,450",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25252,simple,Import_3689,,Børge Mogensen 3-seater sofa,1,0,visible,New grey linen upholstery,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-1-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-2-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-3-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-4-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-5-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-6.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-7.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-8.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-9.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Børge-Mogensen-3-seater-sofa-10.jpg",,,,,,,,,893,,Old ID,3689,0,0,default,,,,,,,,OldID,3689,0,0,Materials,"Oak, Upholstery",1,1,Country,Denmark,1,0,Materials,"Oak, Upholstery",1,0,Code,L1355,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,SOLD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25267,simple,Import_3691,,G Plan 3-drawer chest,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/G-Plan-3-drawer-chest.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/G-Plan-3-drawer-chest-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/G-Plan-3-drawer-chest-2.jpg",,,,,,,,,894,,Old ID,3691,0,0,default,,,,,,,,OldID,3691,0,0,Materials,Teak,1,1,Producer,G-Plan,1,1,Producer,G Plan,1,0,Country,England,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Materials,Teak,1,0,,,,,,,,,,,,Dimensions,81cm x 46cm x 54cm(H),1,0,Code,3-344,0,0,Price,SOLD,0,0,,,,,,,,
25271,simple,Import_3706,,Stouby 2-seater sofa,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Stouby-2-seater-sofa.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Stouby-2-seater-sofa-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Stouby-2-seater-sofa-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Stouby-2-seater-sofa-3.jpg",,,,,,,,,895,,Old ID,3706,0,0,default,,,,,,,,OldID,3706,0,0,Materials,Leather,1,1,Producer,Stouby,1,1,Producer,Stouby,1,0,Country,Denmark,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Materials,Leather,1,0,,,,,,,,,,,,Dimensions,L140 x D82 x H77cm,1,0,Code,L1384,0,0,Price,SOLD,0,0,,,,,,,,
25281,simple,Import_3707,,Mogens Hansen 3-seater sofa,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Mogens-Hansen-3-seater-sofa-7.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Mogens-Hansen-3-seater-sofa-1-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Mogens-Hansen-3-seater-sofa-2-2.jpg",,,,,,,,,896,,Old ID,3707,0,0,default,,,,,,,,OldID,3707,0,0,Materials,"Leather, Wood",1,1,Designer,Mogens Hansen,1,1,Producer,MH Møbler A/S,1,1,Producer,MH Møbler A/S,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Country,Denmark,1,0,,,,,,,,,,,,Materials,"Wood, Leather",1,0,Dimensions,L218 x D70 x H66cm,1,0,Code,Consignment,0,0,Price,SOLD,0,0,,,,
26774,simple,Import_3708,,Mogens Hansen 3-seater sofa,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Mogens-Hansen-3-seater-sofa-8.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Mogens-Hansen-3-seater-sofa-1-2.jpg",,,,,,,,,897,,Old ID,3708,0,0,default,,,,,,,,OldID,3708,0,0,Materials,"Leather, Wood",1,1,Designer,Mogens Hansen,1,1,Producer,MH Møbler A/S,1,1,Producer,MH Møbler A/S,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Country,Denmark,1,0,,,,,,,,,,,,Materials,"Wood, Leather",1,0,Dimensions,L218 x D70 x H66cm,1,0,Code,Consignment,0,0,Price,SOLD,0,0,,,,
26777,simple,Import_3710,,Hans Wegner GE258 daybed,1,0,visible,Sofa pulls out to double daybed and the backrest lifts up for extra storage space. Newly upholstered in Kvadrat Divina wool felt.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Hans-Wegner-GE258-daybed.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Hans-Wegner-GE258-daybed-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Hans-Wegner-GE258-daybed-2.jpg",,,,,,,,,898,,Old ID,3710,0,0,default,,,,,,,,OldID,3710,0,0,Materials,"Upholstery, Wood",1,1,Producer,Getama Gedsted,1,1,Producer,Getama Gedsted,1,0,Country,Denmark,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Year,1960s,1,0,,,,,,,,,,,,Materials,"Wood\, upholstery",1,0,Dimensions,W199 x D110 x H66cm,1,0,Price,SOLD,0,0,,,,,,,,
26781,simple,Import_3711,,F.J. Wallace & Sons desk,1,0,visible,Consignment piece.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/F.J.-Wallace-Sons-desk-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/F.J.-Wallace-Sons-desk-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/F.J.-Wallace-Sons-desk-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/F.J.-Wallace-Sons-desk-3.jpg",,,,,,,,,899,,OldID,3711,0,0,default,,,,,,,,Old ID,3711,0,0,Materials,Blackwood,1,1,Producer,F.J. Wallace & Sons,1,1,Producer,F.J. Wallace & Sons,1,0,Country,Australia (Hobart),1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Materials,Blackwood,1,0,,,,,,,,,,,,Dimensions,L183 x W106 x H76cm,1,0,Price,"$3,950",0,0,,,,,,,,,,,,
26786,simple,Import_3712,,Art Deco club lounge,1,0,visible,Recently upholstered in Florence Broadhurst fabric. Two single seats also available.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Art-Deco-club-lounge.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Art-Deco-club-lounge-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Art-Deco-club-lounge-2.jpg",,,,,,,,,900,,Old ID,3712,0,0,default,,,,,,,,OldID,3712,0,0,Materials,"Upholstery, Wood",1,1,Materials,"Wood, Upholstery",1,0,Price,"$3,250",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26790,simple,Import_3713,,3-seater sofa daybed,1,0,visible,Daybed with sprung frame and upholstered in Florence Broadhurst fabric.,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/3-seater-sofa-daybed.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/3-seater-sofa-daybed-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/3-seater-sofa-daybed-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/3-seater-sofa-daybed-3.jpg",,,,,,,,,901,,Old ID,3713,0,0,default,,,,,,,,OldID,3713,0,0,Materials,"Upholstery, Wood",1,1,Materials,"Wood, Upholstery",1,0,Dimensions,W180 x D110cm,1,0,Code,Consignment,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price,"$1,750",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26795,simple,Import_3714,,Danish teak sideboard,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,0,Other,,,"https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-teak-sideboard.jpg, https://vamptvintagedesign.com/wp-content/uploads/2020/05/Danish-teak-sideboard-1.jpg",,,,,,,,,902,,Old ID,3714,0,0,default,,,,,,,,OldID,3714,0,0,Materials,Oiled teak,1,1,Country,Denmark,1,0,Year,1960s,1,0,Materials,Oiled teak,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,L144 x D44 x H69cm,1,0,,,,,,,,,,,,Code,IA457,0,0,Price,"$1,950",0,0,,,,,,,,,,,,
